Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
,24,TICRON 0 AHUS 1/2 26 MM 75 CM - ESTRIADA,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,$746.00,"$2,238.00","$2,596.08",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,25,TICRON AZUL 5 REV CORT 1/2 57MM 75CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$2,009.00","$2,009.00","$2,330.44",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,26,SURGIPRO 5-0 REV CORT 3/8 16MM 45 CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$2,876.00","$46,016.00","$53,378.56",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,27,SURGIPRO 4-0 REV CORT 3/8 19MM 45 CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$1,464.00","$146,400.00","$169,824.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,28,SURGIPRO 3-0 REV CORT 3/8 24MM 45 CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$1,998.00","$279,720.00","$324,475.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,29,SURGIPRO AZUL 7-0 AHUS 3/8 DA 9MM 56CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$2,783.00","$5,566.00","$6,456.56",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,30,SURGIPRO 6-0 REDONDA 3/8 13MM 75 CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$3,387.00","$57,579.00","$66,791.64",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,31,SURGIPRO AZUL 5-0 AHUS 1/2 DA 10MM 60CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$6,487.00","$110,279.00","$127,923.64",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,32,SURGIPRO 4-0 REDONDA 3/8 17MM 60 CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$3,761.00","$146,700.00","$170,172.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,33,SURGIPRO AZUL 3-0 AHUS 1/2 DA 26MM 90CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$3,446.00","$27,568.00","$31,978.88",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,34,POLYSORB VIO 6-0 DA ESP 1/4 8.6MM 45CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$2,576.00","$92,736.00","$107,573.76",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,35,POLYSORB VIO 5-0 DA ESP DA 1/4 8.6MM 45CM,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,KENDALL DE MEXICO SA DE CV,AD-793/2024,30/05/2024,31/12/2024,"$3,902.00","$93,600.00","$108,576.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,1,NOVOSYN VIOLET 5/0 (1) 70CM HR17 (M) DDP,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,OMNINUS SA DE CV,AD-794/2024,30/05/2024,31/12/2024,"$5,724.00","$57,240.00","$66,398.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,2,"NOVOSYN VIOLET 4/0 (1,5)70CM HR17 (M)DDP",E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,OMNINUS SA DE CV,AD-794/2024,30/05/2024,31/12/2024,"$4,356.00","$470,448.00","$545,719.68",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,3,"NOVOSYN VIOLET 4/0 (1,5)70CM HR26 (M)DDP",E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,OMNINUS SA DE CV,AD-794/2024,30/05/2024,31/12/2024,"$4,140.00","$207,000.00","$240,120.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,4,NOVOSYN VIOLET 3/0 (2) 70CM HR26 (M) DDP,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,OMNINUS SA DE CV,AD-794/2024,30/05/2024,31/12/2024,"$3,852.00","$693,360.00","$804,297.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,5,NOVOSYN VIOLET 5/0 (1) 45CM DS16 (M) DDP,E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,OMNINUS SA DE CV,AD-794/2024,30/05/2024,31/12/2024,"$5,796.00","$57,960.00","$67,233.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
,6,"NOVOSYN VIOLET 4/0 (1,5)45CM DS19 (M)DDP",E-2024-00060624,AA-12-NCZ-012NCZ001-N-510-2024,012NCZ - INSTITUTO NACIONAL DE PEDIATRIA,012NCZ001,DIRECCIÓN DE ADMINISTRACIÓN,30/05/2024 16:29,2024,25401,OMNINUS SA DE CV,AD-794/2024,30/05/2024,31/12/2024,"$3,780.00","$105,840.00","$122,774.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/20401b83dad9446ba7fdae294dc340ed/procedimiento,29/07/2024,
537.077.0058,25401-1695,FRESAS PARA CORTE LATERAL MEDIDA ADULTO COMPATIBLE CON MOTOR DE 100 000,E-2024-00078925,AA-51-GYN-051GYN041-N-52-2024,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN041,CENTRO MEDICO NACIONAL 20 DE NOVIEMBRE,11/07/2024 17:45,2024,25401,OPAMED HEALTH INNOVATIONS S A P I DE CV,CMN/SAF/AD/014/2024,12/02/2024,20/02/2024,"$6,800.00","$340,000.00","$394,400.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ce9a87a5c61b443092fd2c669614bef1/procedimiento,29/07/2024,
,1,LANCETA ESTERIL PUNTO MEDIANO,E-2023-00047377,AA-12-NBG-012NBG003-I-274-2023,012NBG - HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,012NBG003,SUBDIRECCION DE RECURSOS MATERIALES,14/06/2023 13:25,2023,25401,COMERCIALIZADORA DAGA MEDICAL SA DE CV,RM-AF-0706/23,15/06/2023,15/06/2023,$870.00,"$13,050.00","$15,138.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/8fea6af616d2464b94966e610cfc161d/procedimiento,29/07/2024,
,25401-0015,"AGUJA PARA TOMA Y RECOLECC -ION DE SANGRE PARA LA TOMA -SENCILLA Y/O MULTIPLE, ESTE-RIL, DESECHABLE, DE: 21G X 38 MM.",E-2023-00046545,AA-50-GYR-050GYR041-T-205-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR041,"DELEGACION TLAXCALA, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",19/06/2023 17:16,2023,25401,CORPORACION ARMO SA DE CV,D3P0161,08/06/2023,18/06/2023,$315.00,"$11,025.00","$12,789.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/254a33def31a45cb8541f596964870f3/procedimiento,29/07/2024,
040.000.3305.00,25301-0178,AMITRIPTILINA TABLETA CADA TABLETA CONTIENE: CLORHIDRATO DE AMITRIPTILINA 25 MG ENVASE CON 20 TABLETAS.,E-2024-00058589,AA-50-GYR-050GYR037-T-109-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR037,UMAE HOSPITAL DE ESPECIALIDADES NO. 2 DEL CMN LUIS DONALDO MURRIETA,04/06/2024 15:14,2024,25301,OPERADORA MARTA SA DE CV,050GYR037T10924-001-00,24/05/2024,03/06/2024,$240.00,"$12,240.00","$12,240.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f79ae3deb52849978067dedef1d39188/procedimiento,29/07/2024,
040.000.3305.00,25301-0178,AMITRIPTILINA TABLETA CADA TABLETA CONTIENE: CLORHIDRATO DE AMITRIPTILINA 25 MG ENVASE CON 20 TABLETAS.,E-2024-00058589,AA-50-GYR-050GYR037-T-109-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR037,UMAE HOSPITAL DE ESPECIALIDADES NO. 2 DEL CMN LUIS DONALDO MURRIETA,04/06/2024 15:14,2024,25301,OPERADORA MARTA SA DE CV,050GYR037T10924-002-00,24/05/2024,03/06/2024,$240.00,"$4,320.00","$4,320.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f79ae3deb52849978067dedef1d39188/procedimiento,29/07/2024,
010.000.0264.00,25301-1348,010.000.0264.00 LIDOCAINA SOLUCION AL 10% CADA 100 ML CONTIENE: LIDOCAINA 10.0 G ENVASE CON 115 ML CON ATOMIZADOR MANUAL.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,CMC SUMINISTROS Y TECNOLOGIA EN SALUD SA DE CV,D3P0266,20/06/2023,30/06/2023,$147.30,"$9,869.10","$9,869.10",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.3675.00,25301-0092,010.000.3675.00 AGUA INYECTABLE SOLUCION INYECTABLE CADA ENVASE CONTIENE: AGUA INYECTABLE 500 ML ENVASE CON 500 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,CMC SUMINISTROS Y TECNOLOGIA EN SALUD SA DE CV,D3P0266,20/06/2023,30/06/2023,$21.10,"$104,592.70","$104,592.70",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.5392.00,25301-0709,010.000.5392.00 DIETA POLIMERICA CON FIBRA SUSPENSION ORAL O ENTERAL ENVASE CON 236 A 250 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,COMERCIALIZADORA ARVIEN SA DE CV,D3P0267,20/06/2023,30/06/2023,$34.96,"$8,460.32","$8,460.32",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
040.000.4026.00,25301-0396,040.000.4026.00 BUPRENORFINA SOLUCION INYECTABLE CADA AMPOLLETA O FRASCO AMPULA CONTIENE: CLORHIDRATO DE BUPRENORFINA EQUIVALENTE A 0.3 MG DE BUPRENORFINA. ENVASE CON 6 AMPOLLETAS O FRASCOS AMPULA CON 1 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,COMERCIALIZADORA DE MEDICAMENTOS Y MATERIAL DE CURACION ANTEQUER,D3P0268,20/06/2023,30/06/2023,$200.00,"$146,000.00","$146,000.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.2804.00,25301-1541,010.000.2804.00 NAFAZOLINA SOLUCION OFTALMICA CADA ML CONTIENE: CLORHIDRATO DE NAFAZOLINA 1 MG ENVASE CON GOTERO INTEGRAL CON 15 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,DARFARMA SA DE CV,D3P0269,20/06/2023,30/06/2023,$50.00,"$13,850.00","$13,850.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.2872.00,25301-0298,010.000.2872.00 ATROPINA SOLUCION OFTALMICA CADA ML CONTIENE: SULFATO DE ATROPINA 10 MG ENVASE CON GOTERO INTEGRAL CON 15 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,DARFARMA SA DE CV,D3P0269,20/06/2023,30/06/2023,$390.00,"$44,850.00","$44,850.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.4408.00,25301-2524,010.000.4408.00 DICLOFENACO SOLUCION OFTALMICA CADA ML CONTIENE: DICLOFENACO SODICO 1.0 MG ENVASE CON GOTERO INTEGRAL CON 5 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,DARFARMA SA DE CV,D3P0269,20/06/2023,30/06/2023,$100.00,"$3,200.00","$3,200.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.5452.00,25301-1696,010.000.5452.00 PEGFILGRASTIM. SOLUCION INYECTABLE CADA JERINGA PRELLENADA CONTIENE: PEGFILGRAS TIM 6 MG ENVASE CON UNA JERINGA PRELLENADA CON 6 MG/0.60 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,FARMACEUTICOS MAYPO SA DE CV,D3P0270,20/06/2023,30/06/2023,"$11,050.00","$331,500.00","$331,500.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.5461.00,25301-0420,010.000.5461.00 CAPECITABINA. TABLETA. CADA TABLETA CONTIENE: CAPECITABINA 500 MG. ENVASE CON 120 TABLETAS.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,GAMS SOLUTIONS SA DE CV,D3P0271,20/06/2023,30/06/2023,"$2,450.00","$509,600.00","$509,600.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.6082.00,25301-2819,010.000.6082.00 MESILATO DE ERIBULINA. SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE:MESILATO DE ERIBULINA 1.130 MG ENVASE CON FRASCO AMPULA CON 2 ML DE SOLUCION. MESILATO DE ERIBULINA. SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE:MESILATO DE ERIBULINA 1.130 MG ENVASE CON FRASCO AMPULA CON 2 ML DE SOLUCION.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,ONCOMEDIC DISTRIBUIDORA DE MEDICAMENTOS SA DE CV,D3P0272,20/06/2023,30/06/2023,"$4,707.68","$437,814.24","$437,814.24",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.4363.00,25301-3211,010.000.4363.00 ACETATO DE GLATIRAMER SOLUCION INYECTABLE CADA JERINGA PRELLENADA CONTIENE: ACETATO DE GLATIRAMER 20 MG ENVASE CON 28 JERINGAS PRELLENADAS (20 MG/ML CADA UNA).,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SAGO MEDICAL SERVICE SA DE CV,D3P0273,20/06/2023,30/06/2023,"$3,900.00","$3,900.00","$3,900.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.4442.00,25301-0276,010.000.4442.00 APREPITANT CAPSULA CADA CAPSULA CONTIENE: 125 MG DE APREPITANT CADA CAPSULA CONTIENE: 80 MG DE APREPITANT ENVASE CON UNA CAPSULA DE 125 MG Y 2 CAPSULAS DE 80 MG.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SAGO MEDICAL SERVICE SA DE CV,D3P0273,20/06/2023,30/06/2023,$790.00,"$391,840.00","$391,840.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.5435.00,25301-1671,"010.000.5435.00 PACLITAXEL. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: PACLITAXEL 300 MG. ENVASE CON UN FRASCO AMPULA CON 50 ML, CON EQUIPO PARA VENOCLISIS LIBRE DE POLIVINILCLORURO (PVC) Y FILTRO1 CON MEMBRANA NO MAYOR DE 0.22 MICRAS.",E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SAGO MEDICAL SERVICE SA DE CV,D3P0273,20/06/2023,30/06/2023,"$1,450.00","$26,100.00","$26,100.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.5438.00,25301-1048,010.000.5438.00 GEMCITABINA SOLUCION INYECTABLE CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE GEMCITABINA EQUIVALENTA A 1 G DE GEMCITABINA. ENVASE CON UN FRASCO AMPULA.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SAGO MEDICAL SERVICE SA DE CV,D3P0273,20/06/2023,30/06/2023,$650.00,"$13,650.00","$13,650.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.5466.00,25301-0624,"010.000.5466.00 CULTIVO BCG, SUSPENSION. CADA FRASCO CON LIOFILIZADO CONTIENE: MYCOBACTERIUM BOVIS (BCG) CEPA DANESA 1331 30 MG. ENVASE CON 4 FRASCOS AMPULA.",E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SAGO MEDICAL SERVICE SA DE CV,D3P0273,20/06/2023,30/06/2023,"$8,500.00","$76,500.00","$76,500.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.4332.00,25301-2433,010.000.4332.00 BUDESONIDA SUSPENSION PARA NEBULIZAR CADA ENVASE CONTIENE: BUDESONIDA (MICRONIZADA) 0.250 MG ENVASE CON 5 ENVASES CON 2 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SHELBY PRODUCTOS PARA LA SALUD SA DE CV,D3P0274,20/06/2023,30/06/2023,$93.00,"$5,487.00","$5,487.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
010.000.4333.00,25301-2435,010.000.4333.00 BUDESONIDA SUSPENSION PARA NEBULIZAR CADA ENVASE CONTIENE: BUDESONIDA (MICRONIZADA) 0.500 MG ENVASE CON 5 ENVASES CON 2 ML.,E-2023-00048369,AA-50-GYR-050GYR046-T-69-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR046,HOSPITAL DE ESPECIALIDADES DEL CMN MANUEL AVILA CAMACHO EN PUEBLA,04/07/2023 22:27,2023,25301,SHELBY PRODUCTOS PARA LA SALUD SA DE CV,D3P0274,20/06/2023,30/06/2023,$105.00,"$11,340.00","$11,340.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/43912711a1ea462da79deeceb3cd2b23/procedimiento,29/07/2024,
